Species,Species_model,sla,lnm,lpm,CHELSA_bio10_1,CHELSA_bio10_4,CHELSA_bio10_12,CHELSA_bio10_15,PFTs,Realm,KG_classes,KG_classORD,Ancestral_DECJ_family,Ancestral_description_family
Nectandra_purpurea,Nectandra_purpurea,10.19290928,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Nectandra_purpurea,Nectandra_purpurea,8.511177253,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Neea_amplifolia,Neea_amplifolia,21.10749597,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,G,Dsad
Neea_amplifolia,Neea_amplifolia,23.28119415,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,G,Dsad
Neea_amplifolia,Neea_amplifolia,21.75651553,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,G,Dsad
Neea_amplifolia,Neea_amplifolia,26.60917901,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,G,Dsad
Neea_amplifolia,Neea_amplifolia,26.12339517,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,G,Dsad
Neea_amplifolia,Neea_amplifolia,26.887673,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,G,Dsad
Neea_amplifolia,Neea_amplifolia,25.34084507,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,G,Dsad
Neea_amplifolia,Neea_amplifolia,26.88217169,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,G,Dsad
Neea_amplifolia,Neea_amplifolia,17.91097154,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,G,Dsad
Neea_amplifolia,Neea_amplifolia,19.10445388,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,G,Dsad
Neea_amplifolia,Neea_amplifolia,22.27194282,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,G,Dsad
Neea_amplifolia,Neea_amplifolia,22.6291099,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,G,Dsad
Neea_amplifolia,Neea_amplifolia,22.92408489,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,G,Dsad
Ochroma_pyramidale,Ochroma_pyramidale,11.95109067,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Ochroma_pyramidale,Ochroma_pyramidale,12.28644009,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Ochroma_pyramidale,Ochroma_pyramidale,15.77659574,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Ochroma_pyramidale,Ochroma_pyramidale,12.78448276,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Ochroma_pyramidale,Ochroma_pyramidale,8.541117569,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Ochroma_pyramidale,Ochroma_pyramidale,9.692810458,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Ochroma_pyramidale,Ochroma_pyramidale,11.06716418,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Ochroma_pyramidale,Ochroma_pyramidale,10.59285714,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Ochroma_pyramidale,Ochroma_pyramidale,12.35833333,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Ochroma_pyramidale,Ochroma_pyramidale,10.22758621,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Ochroma_pyramidale,Ochroma_pyramidale,8.775147929,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Ochroma_pyramidale,Ochroma_pyramidale,9.506410256,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Ochroma_pyramidale,Ochroma_pyramidale,10.74637681,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Ocotea_cernua,Ocotea_cernua,16.39148352,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_cernua,Ocotea_cernua,16.04719769,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_cernua,Ocotea_cernua,15.78829999,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_cernua,Ocotea_cernua,16.82717353,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_cernua,Ocotea_cernua,16.58426966,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_cernua,Ocotea_cernua,20.73881633,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_cernua,Ocotea_cernua,13.89753176,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_cernua,Ocotea_cernua,18.85618233,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_cernua,Ocotea_cernua,12.23444401,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_cernua,Ocotea_cernua,25.7174264,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_cernua,Ocotea_cernua,18.21882352,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_cernua,Ocotea_cernua,17.78412912,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_cernua,Ocotea_cernua,11.48278418,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_cernua,Ocotea_cernua,8.566482889,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_cernua,Ocotea_cernua,9.467943305,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_cernua,Ocotea_cernua,13.25925578,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_cernua,Ocotea_cernua,14.49882353,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_cernua,Ocotea_cernua,11.1893737,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_cernua,Ocotea_cernua,13.2417691,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_cernua,Ocotea_cernua,10.75659021,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_cernua,Ocotea_cernua,12.29488646,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_cernua,Ocotea_cernua,12.80501345,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_cernua,Ocotea_cernua,10.36268197,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_cernua,Ocotea_cernua,16.53907774,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_cernua,Ocotea_cernua,15.25777104,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_cernua,Ocotea_cernua,16.33737185,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_cernua,Ocotea_cernua,14.97437937,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_cernua,Ocotea_cernua,11.57387227,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_oblonga,Ocotea_oblonga,24.1976601,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_oblonga,Ocotea_oblonga,22.10330315,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_oblonga,Ocotea_oblonga,15.75390751,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_oblonga,Ocotea_oblonga,15.99882614,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_oblonga,Ocotea_oblonga,14.97979798,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_oblonga,Ocotea_oblonga,16.77547746,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_oblonga,Ocotea_oblonga,16.74191524,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_oblonga,Ocotea_oblonga,22.77118451,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_oblonga,Ocotea_oblonga,16.01186552,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_oblonga,Ocotea_oblonga,23.21641395,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_oblonga,Ocotea_oblonga,7.483074229,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_oblonga,Ocotea_oblonga,7.015677909,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_oblonga,Ocotea_oblonga,7.179733597,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_oblonga,Ocotea_oblonga,8.723529412,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_oblonga,Ocotea_oblonga,8.522988506,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_oblonga,Ocotea_oblonga,8.614232556,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_oblonga,Ocotea_oblonga,9.502203409,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_oblonga,Ocotea_oblonga,10.81737203,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_oblonga,Ocotea_oblonga,10.47575816,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_oblonga,Ocotea_oblonga,8.029415098,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_oblonga,Ocotea_oblonga,6.79507485,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_oblonga,Ocotea_oblonga,6.512158055,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_oblonga,Ocotea_oblonga,9.866714947,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_oblonga,Ocotea_oblonga,10.52238635,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_oblonga,Ocotea_oblonga,9.651046859,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,24.32819861,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,20.24172022,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,20.5222049,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,17.02997541,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,16.53146803,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,17.44705882,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,13.10171165,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,15.90270208,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,15.85554981,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,22.99448525,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,22.07014442,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,22.2803058,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,27.88046896,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,20.44752572,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,25.35198641,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,11.07222186,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,11.96861642,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,15.07902526,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,10.15753425,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,13.24107143,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,13.12389381,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,14.81715489,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,15.92977242,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,14.44992277,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,11.07990243,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,12.78374026,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,11.77161059,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,14.25961538,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,9.386075949,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,11.99980399,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,12.59400545,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_puberula,Ocotea_puberula,12.6344852,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_whitei,Ocotea_whitei,18.63397303,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_whitei,Ocotea_whitei,17.42085063,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_whitei,Ocotea_whitei,14.64255197,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_whitei,Ocotea_whitei,13.20558837,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_whitei,Ocotea_whitei,11.4356848,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_whitei,Ocotea_whitei,12.12552018,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_whitei,Ocotea_whitei,14.37479433,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_whitei,Ocotea_whitei,13.23699085,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_whitei,Ocotea_whitei,14.55648405,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_whitei,Ocotea_whitei,13.09974305,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_whitei,Ocotea_whitei,14.37783967,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
Ocotea_whitei,Ocotea_whitei,14.14288202,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,E,Cwac
